,GeoName,year,Gross domestic product (GDP) by state,Quantity indexes for real GDP by state,Real GDP by state,pce   Clothing and footwear,pce   Food and beverages purchased for off-premises consumption,pce   Furnishings and durable household equipment,pce   Gasoline and other energy goods,pce   Motor vehicles and parts,pce   Other durable goods,pce   Other nondurable goods,pce   Recreational goods and vehicles,pce  Durable goods,pce  Financial services and insurance,pce  Food services and accommodations,pce  Health care,pce  Household consumption expenditures (for services),pce  Housing and utilities,pce  Nondurable goods,pce  Other services,pce  Recreation services,pce  Transportation services,pce Final consumption expenditures of nonprofit institutions serving households (NPISHs),pce Goods,pce Gross output of nonprofit institutions,pce Less: Receipts from sales of goods and services by nonprofit institutions,pce Services,pcePersonal consumption expenditures,Per capita personal income (dollars) ,Personal income (thousands of dollars),Population (persons) ,Disposable personal income (thousands of dollars),Per capita disposable personal income (dollars) ,Employer contributions for employee pension and insurance funds ,Employer contributions for government social insurance,Farm proprietors employment ,Farm proprietors' income,Imputed interest receipts ,Imputed rent,Monetary interest receipts,Monetary rent,Nonfarm proprietors employment,Nonfarm proprietors' income,Average nonfarm proprietors' income,Average wages and salaries,Income maintenance benefits ,Per capita dividends ,Per capita income maintenance benefits ,Per capita interest ,Per capita rent ,Per capita retirement and other ,Per capita unemployment insurance compensation ,Personal dividend income,Personal interest income,Proprietors employment,Proprietors' income,Rental income of persons,Retirement and other,Supplements to wages and salaries,Unemployment insurance compensation,Wage and salary employment,Wages and salaries,Average earnings per job (dollars),"Dividends, interest, and rent",Earnings by place of work,Net earnings by place of residence,"Per capita dividends, interest, and rent ",Per capita net earnings ,Per capita personal current transfer receipts ,Per capita personal income ,Personal current transfer receipts,Total employment (number of jobs),Excluding family assistance ,Family assistance ,Medicaid ,Other government retirement and disability insurance benefits ,Other medical care benefits ,Other unemployment compensation ,Railroad retirement and disability benefits,Unemployment compensation for Federal civilian employees (UCFE),Unemployment compensation for railroad employees,Unemployment compensation for veterans (UCX),Workers' compensation,Earned Income Tax Credit (EITC),Excluding Social Security benefits,Excluding state unemployment insurance compensation,Medicare benefits,Military medical insurance benefits ,Other assistance to veterans 1,Other income maintenance benefits,Public assistance medical care benefits ,Social Security benefits,State unemployment insurance compensation,Supplemental Nutrition Assistance Program (SNAP),Supplemental security income (SSI) benefits,Veterans' life insurance benefits,Veterans' pension and disability benefits,Veterans' readjustment benefits ,Education and training assistance 1,Income maintenance benefits,Medical benefits,Other transfer receipts of individuals from governments 1,Receipts from businesses,Receipts from state and local governments,Receipts from the Federal government,Retirement and disability insurance benefits,Veterans' benefits,Current transfer receipts of individuals from businesses 1,Current transfer receipts of individuals from governments,Current transfer receipts of nonprofit institutions,Personal current transfer receipts (thousands of dollars),Rental income of persons ,"Dividends, interest, and rent (thousands of dollars)",Cattle and calves,Corn,Hogs and pigs,Oats,Other grains,Sheep and other livestock,Sorghum,Soybeans,Wheat,Cotton,Dairy products,Fruits and nuts,"Greenhouse, nursery and mushroom products","Hay, silage, etc.",Meat animals and other livestock,Other crops,Poultry and poultry products,Tobacco,Total grains,Vegetables,All other production expenses ,Cash receipts: Crops,Cash receipts: Livestock and products,Feed purchased,Fertilizer and lime (incl. ag. chemicals 1978-fwd.),Government payments,Hired farm labor expenses ,Imputed and miscellaneous income received ,Less: Net income of corporate farms,Less: Production expenses,Livestock purchased,Petroleum products purchased,Plus: Farm supplements to wages and salaries,Plus: Farm wages and salaries,Plus: Statistical adjustment,Plus: Value of inventory change,Seed purchased,Value of inventory change: crops,Value of inventory change: livestock,Value of inventory change: materials and supplies,Cash receipts and other income,Cash receipts from marketings (thousands of dollars),Equals: Farm earnings,Equals: Farm proprietors' income,Equals: Net income including corporate farms,Equals: Realized net income,Other income,Production expenses,Value of inventory change,Employee and self-employed contributions for government social insurance,Equals: Net earnings by place of residence,Farm income ,Less: Contributions for government social insurance ,Nonfarm personal income ,Plus: Adjustment for residence ,"Plus: Dividends, interest, and rent ",Plus: Personal current transfer receipts,Proprietors' income ,Total employment,Income taxes (gross) ,Less: Refunds,Income taxes (net of refunds) ,Other taxes,Other taxes ,Federal government ,Less: Personal current taxes,Local governments,State and local personal property taxes,State governments,Equals: Disposable personal income,Personal current taxes,state,Top Industry,NAICS,GDP PC,Accommodation,Administrative and support services,Ambulatory health care services,Broadcasting and telecommunications,Chemical products manufacturing,Computer and electronic products manufacturing,"Federal Reserve banks, credit intermediation, and related services",Food and beverage and tobacco products manufacturing,Hospitals and nursing and residential care facilities,Insurance carriers and related activities,"Mining, except oil and gas","Motor vehicles, bodies and trailers, and parts manufacturing",Oil and gas extraction,"Publishing industries, except Internet (includes software)",Support activities for mining,contract_establish,end_establish,expand_establish,net_change,open_establish,total_contract,total_expand
493,Utah,2007,106308,97.114,111221,955,2217,1039,1115,1314,416,2654,1229,3998,2037,1550,3535,16601,5238,6941,2195,1142,903,574,10939,2263,1689,17175,28115,31154,78678689,2525507,69637452,27574,7898243,3710515,13221,-12354,4614435,910767,2790605,410942,321503,6303993,19608,35766,839563,2143,332,2932,523,3119,40,5412037,7405040,334724,6291639,1321709,7876403,11608758,101801,1260326,45076805,39483,14138786,62977202,55722136,5598,22064,3491,31154,8817767,1595050,283586,48589,1433001,11978,55092,1013,95973,4125,477,1477,254285,251219,362236,7092,1917705,88599,75000,332175,1488093,3162305,94709,138677,117492,10051,183183,14745,300241,839563,3494397,14674,126441,57089,93792,3524541,208019,57209,8483236,277322,8817767,1321709,14138786,366175,4346,155197,1012,7601,70016,0,0,26662,0,219964,19395,109940,150401,591388,20556,99244,0,39621,17999,642578,357912,910596,292963,38326,40184,185457,73407,-11740,1428836,170813,70798,22550,137195,0,22643,27901,-14287,31524,5406,1382099,1268508,147391,-12354,-24094,-46737,113591,1428836,22643,3573802,55722136,135188,7284317,78543501,29251,14138786,8817767,6291639,1595050,7860267,1354245,6506022,17646,24125,6506022,9041237,17646,43365,2474204,69637452,9041237,Utah,"Federal Reserve banks, credit intermediation, and related services",522,0.044039078,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,463292,112600,510932,56402,121362,575892,632294
494,Vermont,2007,24251,102.849,25941,908,2963,919,1850,1542,416,2400,974,3852,2359,2119,5510,22069,5999,8121,3698,1473,911,1596,11973,4137,2541,23665,35638,36944,23011821,622892,20558908,33006,2009299,862711,5824,48859,1453525,222447,1180157,158124,93548,2149879,22982,34833,330968,2422,531,4228,611,5408,136,1508746,2633682,99372,2198738,380571,3368564,2872010,84802,322246,11224891,38650,4522999,16295639,14704488,7261,23607,6075,36944,3784334,421618,95071,60276,990985,4994,12762,977,13298,478,55,1154,5625,57349,23917,2664,794309,12491,58,155347,1003747,1273891,82138,51544,66728,3787,74508,13804,85921,330968,1810547,1401,30513,13777,22634,1297808,92157,13806,3703604,66924,3784334,380571,4522999,62029,0,527,0,0,9210,0,0,0,0,352912,13624,27200,14286,71766,25958,5707,0,0,12785,253816,93853,430385,87114,20950,19844,80451,23646,7850,499845,20135,28540,10372,58506,0,-11174,8839,-302,-14004,3132,567728,524238,117737,48859,56709,67883,43490,499845,-11174,1021407,14704488,113766,1884118,22898055,292967,4522999,3784334,2198738,421618,2196619,355599,1841020,2193,7598,1841020,2452913,2232,0,609661,20558908,2452913,Vermont,Hospitals and nursing and residential care facilities,623,0.041646064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124968,28206,122938,-572,29664,153174,152602
495,Virginia,2007,378445,98.8,404904,1191,2431,1079,1268,1484,568,2640,1071,4202,2674,2081,4258,20883,6087,7530,3736,1167,879,456,11732,2845,2389,21339,33070,42654,327318432,7673725,286136047,37288,27010422,12785785,40945,19767,27124134,4015248,13059654,1653276,775177,24005024,30967,45047,3872044,2528,505,5237,739,3930,50,19397300,40183788,816122,24024791,5668524,30156813,39796207,381431,3972706,178959884,50697,65249612,242780882,227658532,8503,29667,4484,42654,34410288,4788828,1571095,207545,4712969,102633,97182,21281,306460,3699,1788,12471,130047,875646,539140,39239,8125503,633482,2554,1778640,4810151,12988394,342192,531536,686222,47018,1171266,104424,718140,3872044,13569136,15663,378373,170838,280670,13527534,1325262,171197,33409210,829881,34410288,5668524,65249612,610979,81058,99287,391,2931,172155,0,91601,40139,38797,266213,41563,241379,44493,882421,11552,814455,72213,216120,168438,1566886,834555,1963089,452271,211479,172397,321923,223416,4318,3105471,323535,139140,31586,235331,0,-63901,90237,-32160,-42553,10812,3193457,2797644,286684,19767,24085,87986,395813,3105471,-63901,13707190,227658532,271133,26492975,327047299,11370625,65249612,34410288,24024791,4788828,35803722,5157961,30645761,158144,28649,30645761,41182385,236529,385287,9914808,286136047,41182385,Virginia,Food and beverage and tobacco products manufacturing,312,0.052764987,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1237644,244832,1238330,22588,266734,1482476,1505064
496,Washington,2007,315723,95.615,335912,980,2814,1041,996,1250,441,2478,1409,4140,2613,2077,4719,21268,6492,7268,2753,1312,1303,819,11408,3018,2200,22087,33495,40357,257104210,6370753,231391024,36321,19966357,12367109,30089,570799,18357628,3374736,13443386,2032791,695210,22968743,33039,43823,2892845,2659,454,4992,849,4486,121,16941007,31801014,725299,23539542,5407527,28580986,32333466,770806,3077150,134850708,50158,54149548,190723716,170710025,8500,26796,5061,40357,32244637,3802449,646642,393772,5552172,62396,108483,6193,198922,8065,1274,22039,1643792,595636,1905110,37571,6644153,257096,952,1040414,5660655,11264882,733235,600369,656426,35613,1058643,66570,814367,2892845,12561904,33670,317217,143226,235306,13169992,1161778,143526,31405362,695749,32244637,5407527,54149548,865873,33680,6304,509,62280,131132,0,0,541272,0,686196,1946907,451271,374559,1003309,196383,151675,0,637741,968306,2762224,4575167,1841180,480000,610000,196466,1362609,342699,201715,6073734,350803,268098,184999,1061749,0,-109264,240000,-99147,50503,-60620,6955512,6416347,1817547,570799,772514,881778,539165,6073734,-109264,10821667,170710025,1704210,23188776,255400000,3175085,54149548,32244637,23539542,3802449,29168055,4057356,25110699,102603,41572,25110699,25713186,118652,98689,385146,231391024,25713186,Washington,"Publishing industries, except Internet (includes software)",511,0.052727205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1123902,245032,1239888,120484,249530,1368934,1489418
497,West Virginia,2007,56748,97.708,62030,719,2155,632,1126,1162,384,2442,694,2872,1855,1463,4823,15084,3675,6442,2044,799,424,1019,9314,2509,1490,16103,25417,28406,51923737,1827912,47100528,25767,4632000,2412796,19513,-62109,2751524,525508,1611586,245316,138650,4217184,30416,32362,1189256,1216,651,2387,422,6195,90,2221929,4363110,158163,4155075,770824,11324093,7044796,164576,745964,24140862,39088,7355863,35340733,31889949,4024,17446,6936,28406,12677925,904127,188900,89819,2099067,193897,42527,9908,164507,802,1176,3334,208452,246973,566856,15220,2978191,43767,315,278719,2141594,4698814,149356,267270,396294,8520,381111,44046,215325,1189256,5163552,5741,90641,40925,67236,5265670,433992,41011,12438112,198802,12677925,770824,7355863,161222,6288,1759,0,0,8471,0,4248,1230,0,26398,11839,25845,20017,171452,1749,228232,0,11766,4725,364708,75941,426082,102428,24474,16186,42267,54269,-27162,671989,99057,31824,8073,27199,0,10240,7231,-1646,10124,1762,572478,502023,-26837,-62109,-89271,-99511,70455,671989,10240,2216704,31889949,-32498,4629500,51956235,1178716,7355863,12677925,4155075,904127,4383485,1022832,3360653,27438,14781,3360653,4823209,27584,34362,1400610,47100528,4823209,West Virginia,"Mining, except oil and gas",212,0.033934894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,254026,50332,256820,5672,53210,304358,310030
498,Wisconsin,2007,236444,103.573,254598,870,2369,878,1256,1201,424,2266,1105,3608,2316,1651,5369,19283,5245,6761,2556,1198,949,1120,10369,3391,2271,20403,30772,36133,201536159,5577655,178079255,31927,20146546,8385839,69088,667217,10726346,2087141,8726088,1464466,555994,13448202,24188,37145,2438968,2381,437,3488,637,4423,145,13281619,19452434,625082,14115419,3551607,24670887,28532385,811516,2926949,108721948,42615,36285660,151369752,137329128,6506,24621,5006,36133,27921371,3552031,620717,379639,4560580,33899,87700,19860,171984,2671,1646,7418,37996,503784,243879,31595,6642853,69972,2380,1000356,4648280,11245074,779921,349627,585201,32784,581261,28270,428422,2438968,11361105,16902,276221,124716,204896,11488953,644695,124977,27190561,605833,27921371,3551607,36285660,1162662,923063,140334,9315,5585,301162,0,285632,64085,0,3075625,187951,266620,104220,1604158,60888,335079,0,1287680,509496,3885989,2416855,5014862,890000,610000,414084,825636,404199,122344,7331459,406317,373517,101936,589706,0,-128980,340000,-147833,3053,15800,8250000,7431717,1358859,667217,789561,918541,818283,7331459,-128980,9021241,137329128,1317848,17407080,200218311,3366456,36285660,27921371,14115419,3552031,20261795,3240198,17021597,31083,69107,17021597,23456904,31313,0,6403994,178079255,23456904,Wisconsin,Insurance carriers and related activities,524,0.045646065,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,935698,180536,944612,13546,185168,1116234,1129780
499,Wyoming,2007,33049,90.155,33551,795,2672,811,2846,1641,428,2307,1078,3958,2810,2559,4387,19547,5157,8620,2947,934,753,526,12578,2647,2122,20073,32651,43208,22583362,522667,19817703,37916,1723332,1025397,8116,-7761,1880368,214205,1586733,263192,75222,1581359,21023,37292,151363,5946,290,6633,913,4496,60,3107768,3467101,83338,1573598,477397,2350072,2748729,31502,287465,10720071,40567,7052266,15042398,12998159,13493,24869,4846,43208,2532937,370803,36107,8080,425509,3309,11666,75000,54402,1283,678,382,121777,53101,179488,2349,559838,30456,0,44187,437175,939686,29153,25790,28285,2753,74021,4368,49933,151363,1027469,3750,25930,11708,19234,1119174,81142,11732,2464333,56872,2532937,477397,7052266,765139,12025,29096,1077,24291,66967,0,0,16478,0,14912,296,6027,62872,861202,40747,524,0,53871,2476,563896,166289,876638,128315,37201,37299,131490,98822,-6233,1181758,249917,58160,12222,92449,0,-11284,12779,-16953,898,4771,1179048,1042927,96910,-7761,-13994,-2710,136121,1181758,-11284,886807,12998159,89984,1912204,22493378,-132035,7052266,2532937,1573598,370803,2976686,316707,2659979,3497,27501,2659979,2765659,14439,26892,64349,19817703,2765659,Wyoming,"Mining, except oil and gas",212,0.064191923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132768,25244,146310,17880,29582,158012,175892
500,Alabama,2008,170399,103.724,175903,927,2261,796,1205,1442,476,2590,841,3555,2161,1495,4443,15595,4081,6984,1886,922,607,366,10539,2534,2167,15962,26501,32581,152246048,4672840,136506740,29213,12745289,5584603,43094,584586,9749483,1107662,6160926,773866,465170,9738919,20936,36769,3267368,2119,699,3405,403,5411,54,9901017,15910409,508264,10323505,1881528,25287041,18329892,252597,2099969,77214135,40590,27692954,105867532,95746088,5926,20490,6165,32581,28807006,2608233,633238,60131,4169475,44587,109606,9031,174968,974,1522,2535,81170,1118744,300725,14062,7492022,289715,1060,693369,4279081,10529539,238535,613809,841446,20265,963941,44166,600127,3267368,12060818,17482,221639,102559,170258,10830264,1029432,254462,28058088,494456,28807006,1881528,27692954,827782,59117,91013,2010,75000,150864,818,27319,15569,152249,41944,19060,265566,38552,1069659,79386,2748719,0,104835,47971,1757058,707619,3860322,1170756,266693,180107,281704,504259,93746,4473887,701381,191066,36356,185400,0,-100088,105229,-24746,-76403,1061,5252307,4567941,806342,584586,678332,778420,684366,4473887,-100088,6637580,95746088,791266,12222183,151454782,2100739,27692954,28807006,10323505,2608233,15465427,3235437,12229990,89542,15285,12229990,15739308,229452,122323,3157543,136506740,15739308,Alabama,Ambulatory health care services,621,0.037643703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,751202,128306,610200,-135240,134068,879508,744268
501,Alaska,2008,49285,90.77,45851,918,3555,946,1190,1220,537,2651,1422,4124,2874,2770,6537,25255,6454,8314,4299,1262,1060,1581,12439,4107,2526,26836,39275,43723,29744447,680300,26955293,39623,3453175,1246593,579,2668,2038072,149320,938241,254092,92723,2610933,28158,46375,433139,2337,637,4375,593,5221,133,1589888,2976313,93302,2613601,403412,3551591,4699768,90410,347801,16129296,53146,4969613,23442665,20699694,7305,30427,5990,43723,4075140,441103,105577,55271,970597,1307,2237,70,2820,2118,246,824,19142,67503,23269,3258,457755,58656,602,160848,972834,768537,87152,87858,116930,2230,131631,8198,30862,433139,1489245,989248,31894,14758,24500,791806,142661,36617,3967371,71152,4075140,403412,4969613,2215,0,398,118,534,2833,0,0,0,0,1824,0,14630,4698,5446,525,0,0,652,5610,17784,26115,7270,4046,2545,4073,7077,3412,898,38149,303,4064,1825,4874,0,845,2330,1309,-476,75000,40870,33385,9367,2668,3566,2721,7485,38149,845,1214894,20699694,8650,2461487,29735797,-281484,4969613,4075140,2613601,441103,3162447,458794,2703653,4034,34902,2703653,2789154,11832,3554,70115,26955293,2789154,Alaska,Oil and gas extraction,211,0.067398207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163548,35464,167616,6718,38114,199012,205730
502,Arizona,2008,262214,112.136,272605,1036,2562,1037,1187,1527,543,3050,1096,4203,2344,2239,4192,18502,5333,7835,2178,1203,1012,479,12038,2395,1917,18980,31018,35751,220503346,6167681,196540635,31866,16840301,8462406,15021,352645,14297585,2284224,11412535,1326361,676961,15884890,23465,42182,2932291,2413,475,4169,585,5006,51,14880735,25710120,691982,16237535,3610585,30873532,25302707,312147,2780306,117280222,45739,44201440,158820464,142183936,7167,23053,5532,35751,34117970,3472288,720594,214579,6763034,37570,363419,710,173347,2888,1070,1515,520507,802651,731424,6183,7768763,636544,733,935173,7126453,11485443,305964,660081,534386,33811,882714,63851,1025268,2932291,15531760,127637,293250,135696,225268,12216867,981109,336677,33127079,654214,34117970,3610585,44201440,715783,10193,37371,0,9796,19631,5574,0,42479,172282,801627,114271,417748,190350,772785,50560,32135,0,68042,976066,1099658,1989319,1606547,560604,281139,92669,744998,154672,230826,3320961,315343,152583,69869,414733,0,61225,166636,-11910,72450,685,3843207,3595866,837247,352645,583471,522246,247341,3320961,61225,9233500,142183936,798303,17695906,219705043,1059378,44201440,34117970,16237535,3472288,23394696,3810338,19584358,74071,33700,19584358,23962711,87113,393401,3897839,196540635,23962711,Arizona,Ambulatory health care services,621,0.044198946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1102334,259760,828248,-293454,240392,1362094,1068640
503,Arkansas,2008,99210,102.135,102235,891,1916,759,1348,1271,514,1944,868,3412,2053,1368,4296,16021,4077,6099,2653,987,588,485,9511,2290,1805,16506,26017,30972,88227922,2848650,79331757,27849,6753897,3300567,43801,1592051,5381612,594660,4052310,547258,279919,5505193,19667,34497,1795772,2191,630,3312,401,5643,115,6240981,9433922,323720,7097244,1141918,16075664,10054464,328783,1261861,43530515,38271,16816821,60682223,53210882,5903,18679,6389,30972,18200219,1585581,262617,47698,3212585,10752,12820,10380,179719,1652,1502,5122,46802,585230,237273,18656,4473610,145582,186,310315,3225405,6450425,310127,420947,479280,13282,627503,24370,412000,1795772,7844597,11142,134621,62294,103413,6687698,665341,154558,17745333,300328,18200219,1141918,16816821,870261,201880,150879,0,1074433,140763,66621,751589,128456,766986,41944,5338,51000,96243,1161903,9574,3326815,0,2222979,42714,2541142,3194834,4530662,1270000,830000,484180,430689,489040,214788,6599930,828460,409639,47147,234101,0,-291947,290000,-303797,48240,-36390,8698716,7725496,1873299,1592051,1806839,2098786,973220,6599930,-291947,3798513,53210882,1840396,7099080,86387526,-372261,16816821,18200219,7097244,1585581,8127824,1693159,6434665,5343,26635,6434665,8896165,5343,88764,2367393,79331757,8896165,Arkansas,Broadcasting and telecommunications,513,0.03588893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,411694,91186,366030,-42126,94724,502880,460754
504,California,2008,1951997,104.2,1994044,1211,2510,961,919,1257,587,2152,1448,4253,2724,2264,4609,22503,7283,6792,3011,1324,1287,833,11045,3331,2498,23336,34381,43692,1583851546,36250311,1368326073,37747,141955057,58610563,67902,7474744,96069108,16228466,84709595,22203463,4579164,149914196,32738,51270,26377945,2826,728,4987,1060,4452,139,102457389,180778703,4647066,157388940,38431929,161380081,200565620,5036145,16275235,834428905,56991,321668021,1192383465,1069389354,8874,29500,5318,43692,192794171,20922301,5036183,5258595,37418751,4316125,3500583,14221,504768,43182,6176,63826,2568926,4661101,7389819,127405,45213521,864129,445,10294778,40919334,53651364,4908740,2622781,8799285,160365,3105034,232378,3838643,26377945,86996984,189781,1721002,796361,1322037,61041183,3498222,1975868,186978903,3839400,192794171,38431929,321668021,2360372,80640,42613,2647,552157,319888,3887,0,161311,661542,7336603,11081509,4169868,936278,2722873,564180,1346579,0,800642,7354648,10604555,25568667,11406055,3870000,2270002,478229,7918382,1163637,2872853,28157099,1264818,1159345,1098464,4288909,75000,-111893,1069997,-52425,-53201,-6267,38616588,36974722,12862117,7474744,10347596,10459489,1641866,28157099,-111893,64052881,1069389354,12355213,122663444,1571496333,-330667,321668021,192794171,157388940,20922301,182746904,25345018,157401886,798911,91645,157401886,215525473,798911,1257036,56067640,1368326073,215525473,California,Computer and electronic products manufacturing,334,0.055007638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6585072,1700014,5627910,-1042128,1615048,8285086,7242958
505,Colorado,2008,245169,99.685,249295,1100,2596,1114,1082,1365,523,2948,1267,4269,2691,2417,4624,22509,6724,7725,3115,1627,1311,603,11994,3077,2474,23112,35107,41996,201743269,4803868,175379829,36508,15010241,8057405,33143,522335,13494929,1451860,10626022,1743284,736094,17828500,24220,45831,1725655,3310,359,5021,665,3765,65,15902569,24120951,769237,18350835,3195144,18085620,23067646,314509,2454794,112506406,47743,43218664,153924887,138398821,8997,28810,4189,41996,20125784,3224031,428515,113652,2964518,60418,102693,5563,138314,2905,997,6090,449848,473478,648580,15555,4849004,286951,178,542167,3067211,7176906,298954,316985,393025,26533,691462,57418,480600,1725655,8203166,30560,227942,105476,175100,7825486,775591,261699,19355567,508518,20125784,3195144,43218664,3545944,360225,223850,1298,97900,163896,17096,0,453263,0,515889,28175,278770,328417,3933690,106217,115897,0,929782,339441,2393132,2010802,4565476,1109666,285274,197443,658180,493686,276098,6624388,1778714,262608,74108,425779,0,155414,136814,99160,54857,1397,7267407,6576278,1022222,522335,798433,643019,691129,6624388,155414,8363997,138398821,981816,16421402,200761453,895336,43218664,20125784,18350835,3224031,23822704,3022194,20800510,85240,69939,20800510,26363440,112615,254740,5195575,175379829,26363440,Colorado,Broadcasting and telecommunications,513,0.05189464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,955684,233470,873998,-91910,223246,1189154,1097244
506,Connecticut,2008,235299,108.843,246068,1315,2779,1154,1260,1438,731,3020,1209,4532,3432,2007,5832,26538,8025,8373,4057,1704,1482,1294,12905,4905,3611,27833,40738,57919,204296045,3527270,169681342,48106,15498243,6542418,4189,54573,13561538,1452784,14014810,1104107,478318,20563099,42990,56954,1698050,4063,481,7818,725,5442,160,14329827,27576348,482507,20617672,2556891,19194221,22040661,563464,1767373,100659186,63700,44463066,143317519,138377244,12606,39231,6083,57919,21455735,2249880,537895,229827,4232577,21299,213629,6723,49320,1193,433,5820,68455,296548,139074,14169,5703920,56538,128,767722,4446206,7641946,549295,258279,375501,25114,233651,31461,345166,1698050,10206664,10933,165754,76700,127329,7781020,290354,190301,20895651,369783,21455735,2556891,44463066,15710,0,456,0,0,39584,0,0,0,0,75658,28637,272488,5040,55750,55091,57044,18876,0,30230,236277,410362,188452,39962,20928,9928,169515,39634,41554,559400,7164,32245,28197,131651,0,7151,53309,11407,-4347,91,648376,598814,214421,54573,96127,88976,49562,559400,7151,7296183,138377244,201599,13838601,204094446,8898326,44463066,21455735,20617672,2249880,30947602,2741828,28205774,20638,8072,28205774,34614703,20638,325022,6063269,169681342,34614703,Connecticut,Insurance carriers and related activities,524,0.0697616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,606402,76392,529324,-73312,80158,682794,609482
507,Delaware,2008,56805,102.109,57563,1093,3063,789,1143,1684,712,2057,1650,4835,2652,2198,5751,22618,6123,7356,3878,1114,902,1067,12191,3813,2746,23685,35876,41834,36468376,871749,31997484,36705,3706541,1481286,2009,169310,2271396,328513,1807417,177087,91792,3095137,33719,46373,402595,2687,462,4679,580,5496,129,2342682,4078813,93801,3264447,505600,4790765,5187827,112459,452462,20981908,53883,6927095,29434182,24235462,7946,27801,6086,41834,5305819,546263,69059,73117,1020187,6205,23116,805,34152,231,464,640,16775,110019,57132,2140,1321922,38581,0,142176,1043303,1961282,110319,76269,74131,4574,98961,5831,116003,402595,2403806,4092,41161,19047,31619,2018414,109366,47257,5166735,91827,5305819,505600,6927095,25956,54125,12855,0,2691,2911,0,34816,20470,0,21952,3978,15999,1502,41722,3639,754907,0,112102,50736,351710,187956,818581,300914,54862,19781,47996,111320,50078,909972,102328,22794,4418,33955,0,-8278,29368,-7150,-1180,52,1137638,1006537,207683,169310,219388,227666,131101,909972,-8278,1603548,24235462,204996,3084834,36263380,-2113886,6927095,5305819,3264447,546263,3906136,613952,3292184,6519,56494,3292184,4470892,57227,0,1121481,31997484,4470892,Delaware,"Federal Reserve banks, credit intermediation, and related services",522,0.066031621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172968,41898,145256,-22322,47288,214866,192544
508,Florida,2008,773682,111.246,803119,922,2614,1156,948,1522,457,2545,1292,4428,2609,2387,4949,20462,6008,7029,2587,1074,848,216,11457,2100,1884,20678,32135,39788,730814302,18367842,651969749,35495,51536581,23899618,39647,914725,59652554,6510450,56215303,5683756,2115340,40327865,19064,40815,9826277,4357,535,6308,664,5494,63,80020111,115867857,2154987,41242590,12194206,100906837,75436199,1161277,8402503,342949974,43536,208082174,459628763,410837737,11329,22367,6092,39788,111894391,10557490,2424019,593097,13568735,199302,309793,1326,523946,4912,2033,13016,443385,3145652,1166633,21287,34889425,1170617,917,3017116,13878528,40926535,1139990,1429013,2234496,125792,3022505,166980,2550933,9826277,49938570,60213,872376,403676,670140,42093168,3316194,1001567,108946632,1946192,111894391,12194206,208082174,547333,8025,4414,0,75000,100004,0,1848,1704,42333,459243,2135405,2089518,46441,651751,554658,369567,5100,11578,1777921,2717083,6662954,1480561,460000,850000,123455,1953108,222876,769521,6805502,175186,270125,238173,1088526,0,-98,380000,4125,-17552,13329,8489846,8143515,2241424,914725,1684246,1684344,346331,6805502,-98,27955670,410837737,2150104,51855288,728664198,3064262,208082174,111894391,41242590,10557490,91116520,13808937,77307583,356193,15030,77307583,78844553,363881,240788,932301,651969749,78844553,Florida,Ambulatory health care services,621,0.043724189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3308024,1178322,2525224,-900314,1060808,4486346,3586032
